# #Data,#Feat,Runtime
128,117,0.001326
164,117,0.001495
273,117,0.002008
382,117,0.002537
490,117,0.003049
599,117,0.003659
708,117,0.004381
817,117,0.004972
926,117,0.005496
1035,117,0.006123
1144,117,0.006796
1252,117,0.007645
1361,117,0.008434
1470,117,0.008929
1579,117,0.009756
1688,117,0.010505
1797,117,0.011096
1906,117,0.011333
2014,117,0.012075
2123,117,0.012569
2232,117,0.013528
2341,117,0.014078
2450,117,0.014794
2559,117,0.015689
2668,117,0.016007
2776,117,0.016573
2885,117,0.017246
2994,117,0.018063
3103,117,0.018801
3212,117,0.019513
3321,117,0.020118
3430,117,0.020790
3538,117,0.021821
3647,117,0.022650
3756,117,0.022851
3865,117,0.023680
3974,117,0.023995
4083,117,0.024593
4192,117,0.025429
4300,117,0.026072
4409,117,0.026747
4518,117,0.027515
4627,117,0.028177
4736,117,0.029144
4845,117,0.030147
4954,117,0.030793
5062,117,0.031434
5171,117,0.032496
5280,117,0.033270
5389,117,0.034056
