# #Data,#Feat,Runtime
328,124,0.003547
982,124,0.012201
1637,124,0.022489
2291,124,0.033957
2946,124,0.045333
3600,124,0.058165
4255,124,0.072375
4909,124,0.086514
5564,124,0.100412
6218,124,0.112585
6873,124,0.128324
7527,124,0.139191
8181,124,0.151036
8836,124,0.166701
9490,124,0.181994
10145,124,0.199701
10799,124,0.213766
11454,124,0.228561
12108,124,0.240972
12763,124,0.257184
13417,124,0.273969
14072,124,0.295119
14726,124,0.308835
15381,124,0.328605
16035,124,0.344879
16690,124,0.357964
17344,124,0.373835
17999,124,0.397950
18653,124,0.410706
19308,124,0.431270
19962,124,0.449958
20617,124,0.461646
21271,124,0.486928
21926,124,0.499366
22580,124,0.517189
23235,124,0.525349
23889,124,0.545806
24543,124,0.564461
25198,124,0.582400
25852,124,0.604510
26507,124,0.622029
27161,124,0.642055
27816,124,0.655192
28470,124,0.675907
29125,124,0.702073
29779,124,0.714928
30434,124,0.738663
31088,124,0.752193
31743,124,0.769357
32397,124,0.795696
