# #Data,#Feat,Runtime
128,5,0.000810
174,5,0.000861
290,5,0.000957
406,5,0.001068
522,5,0.001172
637,5,0.001277
753,5,0.001391
869,5,0.001511
985,5,0.001605
1100,5,0.001704
1216,5,0.001814
1332,5,0.001894
1448,5,0.002009
1564,5,0.002069
1679,5,0.002149
1795,5,0.002259
1911,5,0.002377
2027,5,0.002484
2142,5,0.002538
2258,5,0.002644
2374,5,0.002716
2490,5,0.002842
2606,5,0.002909
2721,5,0.002982
2837,5,0.003145
2953,5,0.003195
3069,5,0.003298
3184,5,0.003465
3300,5,0.003487
3416,5,0.003583
3532,5,0.003678
3648,5,0.003766
3763,5,0.003893
3879,5,0.003964
3995,5,0.003994
4111,5,0.004097
4226,5,0.004195
4342,5,0.004325
4458,5,0.004379
4574,5,0.004475
4690,5,0.004554
4805,5,0.004670
4921,5,0.004765
5037,5,0.004851
5153,5,0.004942
5268,5,0.005053
5384,5,0.005135
5500,5,0.005236
5616,5,0.005327
5732,5,0.005416
