# #Data,#Feat,Runtime
188,40,0.001921
564,40,0.004318
940,40,0.006656
1316,40,0.009006
1692,40,0.011352
2068,40,0.013763
2444,40,0.016139
2820,40,0.018499
3196,40,0.020733
3572,40,0.023045
3948,40,0.025344
4324,40,0.027774
4700,40,0.030140
5076,40,0.032671
5452,40,0.035020
5828,40,0.037426
6204,40,0.039726
6579,40,0.042085
6955,40,0.044454
7331,40,0.046883
7707,40,0.049359
8083,40,0.051788
8459,40,0.053877
8835,40,0.056547
9211,40,0.058612
9587,40,0.061187
9963,40,0.063376
10339,40,0.066006
10715,40,0.068086
11091,40,0.070594
11467,40,0.072921
11843,40,0.075422
12219,40,0.078026
12594,40,0.080523
12970,40,0.083108
13346,40,0.085241
13722,40,0.087380
14098,40,0.089842
14474,40,0.091949
14850,40,0.094215
15226,40,0.096689
15602,40,0.099347
15978,40,0.101744
16354,40,0.103555
16730,40,0.106607
17106,40,0.108592
17482,40,0.111139
17858,40,0.113094
18234,40,0.116508
18610,40,0.118425
