# #Data,#Feat,Runtime
128,37,0.001632
147,37,0.001722
166,37,0.001845
186,37,0.002008
205,37,0.002320
225,37,0.002355
244,37,0.002601
264,37,0.002774
284,37,0.002970
303,37,0.003140
323,37,0.003305
342,37,0.003520
362,37,0.003703
381,37,0.003826
401,37,0.004079
420,37,0.004246
440,37,0.004456
459,37,0.004533
479,37,0.004890
498,37,0.005133
518,37,0.005319
537,37,0.005511
557,37,0.005787
576,37,0.005933
596,37,0.006382
615,37,0.006281
635,37,0.006525
654,37,0.006857
674,37,0.007027
693,37,0.007317
713,37,0.007495
732,37,0.007680
752,37,0.008119
772,37,0.008313
791,37,0.008703
811,37,0.008936
830,37,0.009324
850,37,0.009608
869,37,0.009741
889,37,0.009989
908,37,0.009966
928,37,0.010377
947,37,0.010708
967,37,0.011129
