# #Data,#Feat,Runtime
128,10935,0.154362
135,10935,0.174981
156,10935,0.206166
176,10935,0.234310
197,10935,0.266801
218,10935,0.301997
239,10935,0.331312
259,10935,0.364690
280,10935,0.430804
301,10935,0.466542
321,10935,0.501190
342,10935,0.539066
363,10935,0.575442
383,10935,0.614467
404,10935,0.657694
425,10935,0.801010
446,10935,0.845117
466,10935,0.893231
487,10935,0.988209
508,10935,1.036463
528,10935,1.078983
549,10935,1.131844
570,10935,1.175050
590,10935,1.221876
611,10935,1.270359
632,10935,1.398528
653,10935,1.445477
673,10935,1.505950
694,10935,1.550227
715,10935,1.599809
735,10935,1.664071
756,10935,1.704267
777,10935,1.751079
797,10935,1.802468
818,10935,1.850938
839,10935,2.021090
860,10935,2.098801
880,10935,2.128792
901,10935,2.180766
922,10935,2.493180
942,10935,2.550206
963,10935,2.634555
984,10935,2.665906
1004,10935,2.862773
1025,10935,2.931541
