# #Data,#Feat,Runtime
128,10935,0.346105
135,10935,0.373949
156,10935,0.482242
176,10935,0.563720
197,10935,0.656356
218,10935,0.777521
239,10935,0.888948
259,10935,1.090441
280,10935,1.206338
301,10935,1.393783
321,10935,1.492007
342,10935,1.770470
363,10935,2.001163
383,10935,2.305694
404,10935,2.487497
425,10935,2.740686
446,10935,3.000426
466,10935,3.429125
487,10935,3.733892
508,10935,4.006518
528,10935,4.302072
549,10935,4.621336
570,10935,4.947668
590,10935,5.271848
611,10935,5.544254
632,10935,5.774756
653,10935,6.125681
673,10935,6.661366
694,10935,6.964923
715,10935,7.660584
735,10935,7.912946
756,10935,8.474441
777,10935,8.867617
797,10935,9.238380
818,10935,9.641589
839,10935,10.519519
860,10935,11.511340
880,10935,11.976520
901,10935,12.503069
922,10935,13.229482
942,10935,13.724818
963,10935,14.693132
984,10935,15.151985
1004,10935,15.672337
1025,10935,16.195774
