# #Data,#Feat,Runtime
128,10,0.001249
141,10,0.001351
155,10,0.001403
168,10,0.001504
181,10,0.001591
195,10,0.001699
208,10,0.001811
222,10,0.001918
235,10,0.001981
248,10,0.002085
262,10,0.002182
275,10,0.002370
289,10,0.002421
302,10,0.002460
315,10,0.002614
329,10,0.002698
342,10,0.002813
356,10,0.002905
369,10,0.002979
382,10,0.003145
396,10,0.003321
409,10,0.003312
423,10,0.003521
436,10,0.003537
449,10,0.003647
463,10,0.003702
476,10,0.003817
490,10,0.003956
503,10,0.004043
516,10,0.004191
530,10,0.004314
543,10,0.004418
557,10,0.004551
570,10,0.004725
583,10,0.004816
597,10,0.004867
610,10,0.004964
624,10,0.005081
637,10,0.005278
650,10,0.005414
664,10,0.005521
