# #Data,#Feat,Runtime
128,8,0.001288
165,8,0.001497
275,8,0.002346
385,8,0.003089
494,8,0.003919
604,8,0.004850
714,8,0.005909
824,8,0.006980
933,8,0.007905
1043,8,0.008999
1153,8,0.009815
1263,8,0.011183
1372,8,0.012174
1482,8,0.013560
1592,8,0.014758
1702,8,0.015629
1812,8,0.017321
1921,8,0.018314
2031,8,0.019896
2141,8,0.021012
2251,8,0.022159
2360,8,0.023467
2470,8,0.024794
2580,8,0.025756
2690,8,0.027878
2799,8,0.028652
2909,8,0.029844
3019,8,0.031150
3129,8,0.032526
3238,8,0.034077
3348,8,0.035937
3458,8,0.036995
3568,8,0.038597
3677,8,0.040079
3787,8,0.041174
3897,8,0.043033
4007,8,0.044427
4116,8,0.045550
4226,8,0.046420
4336,8,0.047873
4446,8,0.049725
4556,8,0.050475
4665,8,0.051748
4775,8,0.053405
4885,8,0.054981
4995,8,0.056636
5104,8,0.058695
5214,8,0.059332
5324,8,0.061117
5434,8,0.062762
