# #Data,#Feat,Runtime
128,108,0.001590
290,108,0.002966
483,108,0.004980
676,108,0.007608
868,108,0.010370
1061,108,0.013329
1254,108,0.015782
1447,108,0.019117
1640,108,0.021620
1833,108,0.025551
2026,108,0.030698
2219,108,0.033518
2411,108,0.034065
2604,108,0.040435
2797,108,0.043347
2990,108,0.048225
3183,108,0.052358
3376,108,0.055145
3569,108,0.056415
3762,108,0.063296
3955,108,0.064250
4147,108,0.068861
4340,108,0.069997
4533,108,0.075893
4726,108,0.078040
4919,108,0.087682
5112,108,0.088869
5305,108,0.097621
5498,108,0.103644
5690,108,0.103335
5883,108,0.110757
6076,108,0.108011
6269,108,0.118904
6462,108,0.116541
6655,108,0.124372
6848,108,0.132392
7041,108,0.135992
7233,108,0.139099
7426,108,0.143767
7619,108,0.153857
7812,108,0.157058
8005,108,0.156620
8198,108,0.165303
8391,108,0.169548
8584,108,0.168458
8777,108,0.169387
8969,108,0.176783
9162,108,0.177683
9355,108,0.180010
9548,108,0.186058
