# #Data,#Feat,Runtime
128,10,0.001381
383,10,0.003816
638,10,0.006482
893,10,0.009790
1147,10,0.013277
1402,10,0.017109
1657,10,0.020594
1912,10,0.024924
2167,10,0.029065
2422,10,0.032813
2677,10,0.037616
2931,10,0.041588
3186,10,0.046508
3441,10,0.051110
3696,10,0.055913
3951,10,0.060037
4206,10,0.064823
4461,10,0.070739
4715,10,0.076668
4970,10,0.080993
5225,10,0.085813
5480,10,0.091635
5735,10,0.096880
5990,10,0.103249
6245,10,0.106247
6499,10,0.113422
6754,10,0.116391
7009,10,0.124326
7264,10,0.128198
7519,10,0.132046
7774,10,0.137601
8029,10,0.143103
8283,10,0.149307
8538,10,0.155415
8793,10,0.161477
9048,10,0.169648
9303,10,0.172451
9558,10,0.177429
9813,10,0.185932
10067,10,0.188993
10322,10,0.195952
10577,10,0.200914
10832,10,0.206708
11087,10,0.212732
11342,10,0.219386
11597,10,0.225939
11851,10,0.230386
12106,10,0.234678
12361,10,0.241025
12616,10,0.249481
