# #Data,#Feat,Runtime
128,8,0.001292
165,8,0.001549
275,8,0.002326
385,8,0.003101
494,8,0.004071
604,8,0.004828
714,8,0.005659
824,8,0.006910
933,8,0.007856
1043,8,0.008911
1153,8,0.009808
1263,8,0.010935
1372,8,0.011937
1482,8,0.013020
1592,8,0.014032
1702,8,0.015341
1812,8,0.016236
1921,8,0.017539
2031,8,0.018968
2141,8,0.019779
2251,8,0.021323
2360,8,0.022333
2470,8,0.023590
2580,8,0.025022
2690,8,0.025900
2799,8,0.026965
2909,8,0.028536
3019,8,0.029889
3129,8,0.030496
3238,8,0.032168
3348,8,0.033451
3458,8,0.034776
3568,8,0.036313
3677,8,0.038187
3787,8,0.039424
3897,8,0.040055
4007,8,0.041667
4116,8,0.042727
4226,8,0.044030
4336,8,0.045134
4446,8,0.046541
4556,8,0.048289
4665,8,0.049762
4775,8,0.051223
4885,8,0.052102
4995,8,0.053536
5104,8,0.054506
5214,8,0.056046
5324,8,0.057678
5434,8,0.058624
