# #Data,#Feat,Runtime
128,25,0.002123
141,25,0.002389
155,25,0.002633
168,25,0.002854
181,25,0.003078
195,25,0.003209
208,25,0.003449
222,25,0.003699
235,25,0.003931
248,25,0.004189
262,25,0.004522
275,25,0.004898
289,25,0.005181
302,25,0.005649
315,25,0.005855
329,25,0.006116
342,25,0.006511
356,25,0.006921
369,25,0.007146
382,25,0.007599
396,25,0.007731
409,25,0.007967
423,25,0.008371
436,25,0.008477
449,25,0.008791
463,25,0.009278
476,25,0.009292
490,25,0.009769
503,25,0.010373
516,25,0.010384
530,25,0.011008
543,25,0.010962
557,25,0.011690
570,25,0.011500
583,25,0.011746
597,25,0.013138
610,25,0.012746
624,25,0.012743
637,25,0.013685
650,25,0.013786
664,25,0.013920
