# #Data,#Feat,Runtime
128,53,0.000982
177,53,0.001086
228,53,0.001219
278,53,0.001292
329,53,0.001405
380,53,0.001427
430,53,0.001543
481,53,0.001606
531,53,0.001715
582,53,0.001913
632,53,0.001892
683,53,0.002006
733,53,0.002155
784,53,0.002142
834,53,0.002133
885,53,0.002242
935,53,0.002314
986,53,0.002406
1037,53,0.002422
1087,53,0.002583
1138,53,0.002579
1188,53,0.002653
1239,53,0.002822
1289,53,0.002853
1340,53,0.002904
1390,53,0.003017
1441,53,0.003188
1491,53,0.003275
1542,53,0.003325
1593,53,0.003445
1643,53,0.003630
1694,53,0.003601
1744,53,0.003764
1795,53,0.003897
1845,53,0.004080
1896,53,0.004138
1946,53,0.004217
1997,53,0.004364
2047,53,0.004435
2098,53,0.004496
2148,53,0.004579
2199,53,0.004717
2250,53,0.004901
2300,53,0.005247
2351,53,0.005347
2401,53,0.005457
2452,53,0.005705
2502,53,0.005947
