# #Data,#Feat,Runtime
128,285,0.002885
150,285,0.003344
193,285,0.004048
236,285,0.004760
278,285,0.005588
321,285,0.006387
364,285,0.007490
407,285,0.008268
449,285,0.009161
492,285,0.009986
535,285,0.010892
577,285,0.011961
620,285,0.012735
663,285,0.013691
706,285,0.014747
748,285,0.015569
791,285,0.016644
834,285,0.017459
877,285,0.018597
919,285,0.019806
962,285,0.020422
1005,285,0.021592
1048,285,0.022584
1090,285,0.023691
1133,285,0.024897
1176,285,0.025903
1219,285,0.027022
1261,285,0.027933
1304,285,0.029295
1347,285,0.030330
1390,285,0.031448
1432,285,0.032287
1475,285,0.033617
1518,285,0.034963
1561,285,0.035732
1603,285,0.036746
1646,285,0.038007
1689,285,0.039047
1731,285,0.040524
1774,285,0.041197
1817,285,0.042496
1860,285,0.044092
1902,285,0.045530
1945,285,0.046389
1988,285,0.048282
2031,285,0.049247
2073,285,0.050538
2116,285,0.051475
