# #Data,#Feat,Runtime
128,53,0.001206
177,53,0.001098
228,53,0.001167
278,53,0.001304
329,53,0.001439
380,53,0.001505
430,53,0.001668
481,53,0.001733
531,53,0.001768
582,53,0.001846
632,53,0.001928
683,53,0.002035
733,53,0.002063
784,53,0.002118
834,53,0.002158
885,53,0.002223
935,53,0.002363
986,53,0.002496
1037,53,0.002593
1087,53,0.002643
1138,53,0.002715
1188,53,0.002858
1239,53,0.002800
1289,53,0.002912
1340,53,0.002941
1390,53,0.003047
1441,53,0.003149
1491,53,0.003227
1542,53,0.003373
1593,53,0.003404
1643,53,0.003676
1694,53,0.003673
1744,53,0.003871
1795,53,0.003952
1845,53,0.004055
1896,53,0.004109
1946,53,0.004200
1997,53,0.004329
2047,53,0.004508
2098,53,0.004602
2148,53,0.004897
2199,53,0.005073
2250,53,0.005120
2300,53,0.005825
2351,53,0.005459
2401,53,0.005793
2452,53,0.005794
2502,53,0.005934
