# #Data,#Feat,Runtime
128,277,0.002867
178,277,0.003750
297,277,0.005254
415,277,0.006841
534,277,0.008242
652,277,0.010636
771,277,0.012997
889,277,0.014947
1008,277,0.016808
1126,277,0.019039
1245,277,0.021060
1363,277,0.024829
1482,277,0.027043
1600,277,0.029491
1719,277,0.030602
1837,277,0.032623
1956,277,0.036812
2074,277,0.039062
2193,277,0.040743
2311,277,0.043491
2430,277,0.047960
2548,277,0.050230
2667,277,0.054145
2785,277,0.058513
2904,277,0.060867
3022,277,0.063095
3141,277,0.061884
3259,277,0.066634
3378,277,0.070665
3496,277,0.073005
3615,277,0.077270
3733,277,0.080120
3852,277,0.083072
3970,277,0.083750
4089,277,0.086035
4207,277,0.090681
4326,277,0.093665
4444,277,0.097808
4563,277,0.100709
4681,277,0.102295
4800,277,0.104848
4918,277,0.110478
5037,277,0.110161
5155,277,0.115038
5274,277,0.116677
5392,277,0.117505
5511,277,0.120674
5629,277,0.123255
5748,277,0.127054
5866,277,0.127750
