# #Data,#Feat,Runtime
128,10935,0.349061
135,10935,0.417122
156,10935,0.548103
176,10935,0.698543
197,10935,0.852453
218,10935,1.094898
239,10935,1.220686
259,10935,1.250619
280,10935,1.520773
301,10935,1.720231
321,10935,1.872693
342,10935,2.277862
363,10935,2.467150
383,10935,2.700579
404,10935,2.925235
425,10935,3.050067
446,10935,3.052421
466,10935,3.255468
487,10935,3.880574
508,10935,3.943479
528,10935,4.236767
549,10935,5.067449
570,10935,5.554345
590,10935,6.120689
611,10935,6.369267
632,10935,7.071336
653,10935,6.930190
673,10935,7.215010
694,10935,8.141580
715,10935,7.933646
735,10935,7.837580
756,10935,8.519574
777,10935,9.365792
797,10935,9.555876
818,10935,10.090819
839,10935,10.336396
860,10935,10.549612
880,10935,11.203514
901,10935,11.530226
922,10935,12.105398
942,10935,13.377004
963,10935,14.235526
984,10935,13.129085
1004,10935,13.834956
1025,10935,13.808091
