# #Data,#Feat,Runtime
128,47,0.004368
148,47,0.005193
175,47,0.006214
201,47,0.007291
228,47,0.008562
255,47,0.009773
282,47,0.010864
309,47,0.012184
335,47,0.013364
362,47,0.014754
389,47,0.016071
416,47,0.017492
443,47,0.018651
469,47,0.019970
496,47,0.021487
523,47,0.022749
550,47,0.024567
577,47,0.026280
603,47,0.027541
630,47,0.028747
657,47,0.030524
684,47,0.031934
711,47,0.033465
738,47,0.036134
764,47,0.037248
791,47,0.038909
818,47,0.040636
845,47,0.042269
871,47,0.043248
898,47,0.045420
925,47,0.047491
952,47,0.048748
979,47,0.050255
1005,47,0.053233
1032,47,0.055115
1059,47,0.058007
1086,47,0.058064
1113,47,0.059803
1139,47,0.061819
1166,47,0.063440
1193,47,0.066436
1220,47,0.066851
1247,47,0.070087
1273,47,0.072866
1300,47,0.074900
1327,47,0.077383
