# #Data,#Feat,Runtime
128,6,0.001095
146,6,0.001171
188,6,0.001372
229,6,0.001547
271,6,0.001796
313,6,0.001982
354,6,0.002209
396,6,0.002382
438,6,0.002666
479,6,0.002834
521,6,0.003064
562,6,0.003284
604,6,0.003593
646,6,0.003801
687,6,0.004055
729,6,0.004333
770,6,0.004645
812,6,0.004914
854,6,0.005161
895,6,0.005480
937,6,0.006774
979,6,0.006062
1020,6,0.006358
1062,6,0.006589
1103,6,0.006959
1145,6,0.007253
1187,6,0.007434
1228,6,0.007856
1270,6,0.008136
1312,6,0.008458
1353,6,0.008694
1395,6,0.009170
1436,6,0.009446
1478,6,0.009858
1520,6,0.010078
1561,6,0.010404
1603,6,0.010628
1644,6,0.011056
1686,6,0.011406
1728,6,0.011622
1769,6,0.012536
1811,6,0.012318
1853,6,0.012540
1894,6,0.013005
1936,6,0.013349
1977,6,0.013523
2019,6,0.013999
2061,6,0.014369
