# #Data,#Feat,Runtime
128,64,0.003606
148,64,0.004451
175,64,0.005757
201,64,0.006840
228,64,0.008037
255,64,0.009345
282,64,0.009244
309,64,0.011257
335,64,0.011981
362,64,0.014063
389,64,0.015202
416,64,0.017361
443,64,0.016457
469,64,0.016214
496,64,0.020338
523,64,0.023069
550,64,0.024300
577,64,0.024454
603,64,0.028443
630,64,0.026528
657,64,0.026596
684,64,0.026969
711,64,0.026018
738,64,0.027255
764,64,0.033901
791,64,0.035140
818,64,0.039328
845,64,0.042459
871,64,0.042405
898,64,0.046359
925,64,0.046405
952,64,0.048042
979,64,0.050656
1005,64,0.054876
1032,64,0.061128
1059,64,0.061279
1086,64,0.066811
1113,64,0.068299
1139,64,0.074101
1166,64,0.076450
1193,64,0.076606
1220,64,0.080767
1247,64,0.083953
1273,64,0.087568
1300,64,0.094024
1327,64,0.095289
