# #Data,#Feat,Runtime
128,50,0.003558
141,50,0.004206
155,50,0.004544
168,50,0.004961
181,50,0.005441
195,50,0.005819
208,50,0.006241
222,50,0.006793
235,50,0.007481
248,50,0.008405
262,50,0.008607
275,50,0.009488
289,50,0.009982
302,50,0.010549
315,50,0.011389
329,50,0.011872
342,50,0.011851
356,50,0.012510
369,50,0.012918
382,50,0.014443
396,50,0.015224
409,50,0.016465
423,50,0.016936
436,50,0.016765
449,50,0.017615
463,50,0.018501
476,50,0.019371
490,50,0.019324
503,50,0.020507
516,50,0.020845
530,50,0.021911
543,50,0.022696
557,50,0.023763
570,50,0.024885
583,50,0.025531
597,50,0.026655
610,50,0.027014
624,50,0.027885
637,50,0.027888
650,50,0.029129
664,50,0.029167
