# #Data,#Feat,Runtime
128,285,0.002719
150,285,0.003030
193,285,0.003707
236,285,0.004489
278,285,0.005335
321,285,0.006053
364,285,0.006997
407,285,0.007724
449,285,0.008544
492,285,0.009367
535,285,0.010504
577,285,0.011490
620,285,0.012296
663,285,0.013192
706,285,0.013889
748,285,0.015052
791,285,0.016076
834,285,0.016899
877,285,0.017662
919,285,0.018783
962,285,0.019770
1005,285,0.020890
1048,285,0.021664
1090,285,0.022771
1133,285,0.023683
1176,285,0.024373
1219,285,0.025413
1261,285,0.026690
1304,285,0.027650
1347,285,0.028682
1390,285,0.029854
1432,285,0.030621
1475,285,0.032291
1518,285,0.033532
1561,285,0.034270
1603,285,0.035331
1646,285,0.036055
1689,285,0.037085
1731,285,0.038824
1774,285,0.039633
1817,285,0.041018
1860,285,0.041410
1902,285,0.042514
1945,285,0.043187
1988,285,0.044638
2031,285,0.045692
2073,285,0.047204
2116,285,0.048149
