# #Data,#Feat,Runtime
128,39,0.001081
132,39,0.001063
148,39,0.001109
163,39,0.001138
179,39,0.001194
194,39,0.001204
209,39,0.001260
225,39,0.001315
240,39,0.001361
256,39,0.001391
271,39,0.001458
287,39,0.001477
302,39,0.001531
318,39,0.001586
333,39,0.001638
349,39,0.001690
364,39,0.001758
380,39,0.001813
395,39,0.001859
411,39,0.001913
426,39,0.001935
442,39,0.002039
457,39,0.002092
473,39,0.002154
488,39,0.002204
504,39,0.002201
519,39,0.002260
535,39,0.002276
550,39,0.002341
566,39,0.002364
581,39,0.002482
596,39,0.002537
612,39,0.002595
627,39,0.002680
643,39,0.002692
658,39,0.002753
674,39,0.002889
689,39,0.002931
705,39,0.003037
720,39,0.003029
736,39,0.003099
751,39,0.003145
767,39,0.003201
