# #Data,#Feat,Runtime
128,83,0.002785
131,83,0.002946
149,83,0.003156
166,83,0.003615
184,83,0.003947
201,83,0.004363
218,83,0.004837
236,83,0.004996
253,83,0.005561
271,83,0.006010
288,83,0.006228
306,83,0.007000
323,83,0.007369
341,83,0.007730
358,83,0.008402
375,83,0.008740
393,83,0.009712
410,83,0.009612
428,83,0.010523
445,83,0.010565
463,83,0.011464
480,83,0.011736
498,83,0.011910
515,83,0.012727
532,83,0.013074
550,83,0.013684
567,83,0.014203
585,83,0.015315
602,83,0.015650
620,83,0.016324
637,83,0.016417
654,83,0.017230
672,83,0.017653
689,83,0.018220
707,83,0.018512
724,83,0.019159
742,83,0.020161
759,83,0.020947
777,83,0.021593
794,83,0.021728
811,83,0.022331
829,83,0.023346
846,83,0.023059
864,83,0.023531
