# #Data,#Feat,Runtime
139,8,0.001326
415,8,0.003010
692,8,0.004928
968,8,0.006955
1245,8,0.008982
1522,8,0.011255
1798,8,0.013415
2075,8,0.015551
2351,8,0.017942
2628,8,0.019964
2904,8,0.022298
3181,8,0.024349
3457,8,0.026408
3734,8,0.028524
4011,8,0.030911
4287,8,0.033101
4564,8,0.035947
4840,8,0.038133
5117,8,0.040575
5393,8,0.043314
5670,8,0.045450
5947,8,0.047848
6223,8,0.050358
6500,8,0.052890
6776,8,0.055033
7053,8,0.057934
7329,8,0.060870
7606,8,0.063301
7882,8,0.066366
8159,8,0.068087
8436,8,0.071231
8712,8,0.073469
8989,8,0.075865
9265,8,0.078381
9542,8,0.080612
9818,8,0.083524
10095,8,0.085352
10371,8,0.087654
10648,8,0.090227
10925,8,0.092463
11201,8,0.095213
11478,8,0.097994
11754,8,0.100788
12031,8,0.103471
12307,8,0.106328
12584,8,0.108451
12861,8,0.110699
13137,8,0.113735
13414,8,0.116101
13690,8,0.118528
