# #Data,#Feat,Runtime
335,57884,0.136554
1005,57884,1.297242
1675,57884,2.482539
2345,57884,5.018577
3015,57884,5.500059
3685,57884,11.014504
4355,57884,12.796788
5025,57884,15.981822
5695,57884,23.405937
6365,57884,26.403104
7035,57884,30.305446
7705,57884,36.674632
8375,57884,40.899285
9045,57884,42.124921
9715,57884,52.655717
10385,57884,61.492646
11055,57884,69.177750
11725,57884,89.212618
12395,57884,73.867505
13065,57884,87.297130
13735,57884,101.947432
14405,57884,107.754226
15075,57884,99.461775
15745,57884,111.134281
16415,57884,123.893122
17085,57884,142.266767
17755,57884,147.877022
18425,57884,156.100141
19095,57884,164.245597
19765,57884,178.601691
20435,57884,192.435007
21105,57884,202.163832
21775,57884,214.966448
22445,57884,234.542152
23115,57884,252.504867
23785,57884,275.853949
24455,57884,290.172247
25125,57884,305.993919
25795,57884,341.224371
26465,57884,341.872287
27135,57884,360.226073
27805,57884,390.644121
28475,57884,395.979795
29145,57884,411.496498
29815,57884,434.836674
30485,57884,457.537189
31155,57884,501.923288
31825,57884,508.614107
32495,57884,545.188677
33165,57884,540.829761
