# #Data,#Feat,Runtime
128,50,0.003395
141,50,0.003812
155,50,0.004559
168,50,0.004800
181,50,0.005281
195,50,0.005710
208,50,0.006077
222,50,0.006518
235,50,0.007102
248,50,0.007516
262,50,0.007916
275,50,0.008893
289,50,0.009473
302,50,0.009739
315,50,0.010434
329,50,0.010977
342,50,0.011974
356,50,0.012295
369,50,0.012664
382,50,0.013371
396,50,0.013811
409,50,0.013952
423,50,0.015094
436,50,0.015572
449,50,0.016640
463,50,0.017487
476,50,0.017392
490,50,0.017519
503,50,0.018365
516,50,0.019649
530,50,0.021051
543,50,0.021457
557,50,0.021579
570,50,0.023360
583,50,0.023180
597,50,0.023768
610,50,0.025034
624,50,0.025975
637,50,0.026339
650,50,0.027931
664,50,0.029421
