# #Data,#Feat,Runtime
134,16,0.000997
402,16,0.001889
670,16,0.002424
939,16,0.003020
1206,16,0.003704
1474,16,0.004265
1742,16,0.005135
2010,16,0.005930
2278,16,0.006729
2546,16,0.007275
2814,16,0.008120
3082,16,0.009146
3350,16,0.009893
3619,16,0.010409
3886,16,0.011185
4154,16,0.011730
4422,16,0.012725
4690,16,0.013342
4958,16,0.014006
5226,16,0.014974
5494,16,0.015641
5762,16,0.016488
6030,16,0.017225
6298,16,0.017600
6566,16,0.018514
6834,16,0.019425
7102,16,0.020165
7371,16,0.021278
7638,16,0.022057
7906,16,0.023226
8174,16,0.023928
8442,16,0.024843
8710,16,0.025184
8978,16,0.025834
9246,16,0.026625
9514,16,0.027394
9782,16,0.028063
10050,16,0.028398
10318,16,0.029783
10586,16,0.030313
10854,16,0.031017
11122,16,0.031592
11390,16,0.033022
11658,16,0.033537
11926,16,0.034277
12194,16,0.035336
12462,16,0.035728
12730,16,0.036861
12998,16,0.037775
13266,16,0.038898
