# #Data,#Feat,Runtime
128,36,0.002179
130,36,0.002246
216,36,0.003405
302,36,0.004691
388,36,0.005712
474,36,0.007148
561,36,0.008306
647,36,0.009718
733,36,0.010864
819,36,0.012097
905,36,0.013722
991,36,0.015145
1077,36,0.016440
1164,36,0.018088
1250,36,0.019156
1336,36,0.020993
1422,36,0.022492
1508,36,0.023795
1594,36,0.025890
1681,36,0.026837
1767,36,0.027888
1853,36,0.029753
1939,36,0.030760
2025,36,0.032866
2111,36,0.034376
2198,36,0.035776
2284,36,0.036818
2370,36,0.038776
2456,36,0.040395
2542,36,0.041771
2628,36,0.043714
2715,36,0.045313
2801,36,0.046517
2887,36,0.048367
2973,36,0.050068
3059,36,0.050963
3145,36,0.053060
3231,36,0.053791
3318,36,0.056106
3404,36,0.058125
3490,36,0.059423
3576,36,0.061199
3662,36,0.063725
3748,36,0.063138
3835,36,0.066151
3921,36,0.068681
4007,36,0.071143
4093,36,0.073235
4179,36,0.075008
4265,36,0.076926
