# #Data,#Feat,Runtime
128,253,0.002223
151,253,0.002629
251,253,0.004014
351,253,0.005393
452,253,0.007141
552,253,0.009018
652,253,0.011253
753,253,0.012253
853,253,0.014738
953,253,0.016401
1053,253,0.018590
1154,253,0.020461
1254,253,0.022549
1354,253,0.025044
1455,253,0.025918
1555,253,0.028044
1655,253,0.031709
1755,253,0.034099
1856,253,0.036275
1956,253,0.037464
2056,253,0.040612
2157,253,0.043856
2257,253,0.044673
2357,253,0.046107
2457,253,0.047649
2558,253,0.051076
2658,253,0.054058
2758,253,0.054521
2858,253,0.057911
2959,253,0.062539
3059,253,0.062281
3159,253,0.065712
3260,253,0.067718
3360,253,0.067372
3460,253,0.068878
3560,253,0.071186
3661,253,0.072707
3761,253,0.074151
3861,253,0.077194
3962,253,0.079190
4062,253,0.083575
4162,253,0.086852
4262,253,0.086731
4363,253,0.090616
4463,253,0.091777
4563,253,0.095877
4664,253,0.097906
4764,253,0.100603
4864,253,0.103310
4964,253,0.105631
