# #Data,#Feat,Runtime
128,40,0.003026
168,40,0.004284
235,40,0.005876
302,40,0.008131
369,40,0.010702
436,40,0.013243
503,40,0.015360
570,40,0.017676
637,40,0.020888
704,40,0.022829
771,40,0.026367
838,40,0.028866
905,40,0.033739
972,40,0.033451
1039,40,0.036321
1106,40,0.040874
1173,40,0.043126
1240,40,0.044862
1307,40,0.047981
1374,40,0.052240
1441,40,0.055854
1508,40,0.059524
1575,40,0.062994
1642,40,0.065504
1710,40,0.068624
1777,40,0.072484
1844,40,0.073860
1911,40,0.077447
1978,40,0.080613
2045,40,0.083567
2112,40,0.088375
2179,40,0.092468
2246,40,0.095442
2313,40,0.099014
2380,40,0.101173
2447,40,0.102059
2514,40,0.108209
2581,40,0.108373
2648,40,0.113171
2715,40,0.116824
2782,40,0.119248
2849,40,0.124537
2916,40,0.129462
2983,40,0.130299
3050,40,0.135429
3117,40,0.139293
3184,40,0.145542
3251,40,0.149502
3318,40,0.154599
