# #Data,#Feat,Runtime
128,10935,0.215974
135,10935,0.265318
156,10935,0.314824
176,10935,0.402986
197,10935,0.474310
218,10935,0.528707
239,10935,0.606455
259,10935,0.738439
280,10935,0.814489
301,10935,0.952522
321,10935,0.986774
342,10935,1.147352
363,10935,1.039546
383,10935,1.135802
404,10935,1.391340
425,10935,1.489040
446,10935,1.554084
466,10935,1.797416
487,10935,1.856603
508,10935,2.040892
528,10935,2.030879
549,10935,2.197237
570,10935,2.384540
590,10935,2.560127
611,10935,2.581941
632,10935,2.716945
653,10935,2.747964
673,10935,2.906960
694,10935,3.119696
715,10935,3.302497
735,10935,3.573441
756,10935,3.541350
777,10935,3.786167
797,10935,3.952969
818,10935,4.149931
839,10935,4.479273
860,10935,4.561379
880,10935,4.857700
901,10935,5.072681
922,10935,5.305785
942,10935,5.572754
963,10935,5.843984
984,10935,5.931460
1004,10935,6.258121
1025,10935,6.649498
