# #Data,#Feat,Runtime
128,100,0.005670
141,100,0.006580
155,100,0.007387
168,100,0.008125
181,100,0.008995
195,100,0.009894
208,100,0.010499
222,100,0.012271
235,100,0.012951
248,100,0.013941
262,100,0.015332
275,100,0.017161
289,100,0.017846
302,100,0.019863
315,100,0.019870
329,100,0.021456
342,100,0.022995
356,100,0.025196
369,100,0.026781
382,100,0.027268
396,100,0.027673
409,100,0.029618
423,100,0.031001
436,100,0.031449
449,100,0.033539
463,100,0.033938
476,100,0.037486
490,100,0.036689
503,100,0.039404
516,100,0.041246
530,100,0.042945
543,100,0.043994
557,100,0.044391
570,100,0.047828
583,100,0.049720
597,100,0.051394
610,100,0.054303
624,100,0.054303
637,100,0.055151
650,100,0.057573
664,100,0.060492
