# #Data,#Feat,Runtime
128,19,0.001282
140,19,0.001343
171,19,0.001453
202,19,0.001630
233,19,0.001733
263,19,0.001898
294,19,0.002060
325,19,0.002246
356,19,0.002434
387,19,0.002574
418,19,0.002705
449,19,0.002864
480,19,0.003004
511,19,0.003150
542,19,0.003350
573,19,0.003568
604,19,0.003741
635,19,0.003845
666,19,0.004004
697,19,0.004126
728,19,0.004292
759,19,0.004604
789,19,0.004734
820,19,0.004884
851,19,0.005044
882,19,0.005174
913,19,0.005344
944,19,0.005428
975,19,0.005486
1006,19,0.005640
1037,19,0.005787
1068,19,0.006056
1099,19,0.006233
1130,19,0.006276
1161,19,0.006438
1192,19,0.006621
1223,19,0.006798
1254,19,0.007121
1285,19,0.007198
1315,19,0.007375
1346,19,0.007497
1377,19,0.007640
1408,19,0.007792
1439,19,0.007900
1470,19,0.008061
1501,19,0.008190
1532,19,0.008391
