# #Data,#Feat,Runtime
128,72,0.001285
150,72,0.001398
193,72,0.001528
236,72,0.001686
279,72,0.001947
322,72,0.002054
364,72,0.002180
407,72,0.002360
450,72,0.002497
493,72,0.002682
536,72,0.002824
579,72,0.002953
621,72,0.003121
664,72,0.003279
707,72,0.003445
750,72,0.003578
793,72,0.003720
835,72,0.003862
878,72,0.004045
921,72,0.004192
964,72,0.004379
1007,72,0.004541
1050,72,0.004726
1092,72,0.004892
1135,72,0.005090
1178,72,0.005248
1221,72,0.005410
1264,72,0.005617
1307,72,0.005788
1349,72,0.005858
1392,72,0.006044
1435,72,0.006251
1478,72,0.006390
1521,72,0.006592
1563,72,0.006784
1606,72,0.006916
1649,72,0.007044
1692,72,0.007166
1735,72,0.007307
1778,72,0.007459
1820,72,0.007546
1863,72,0.007719
1906,72,0.007892
1949,72,0.007976
1992,72,0.008095
2034,72,0.008287
2077,72,0.008417
2120,72,0.008579
