# #Data,#Feat,Runtime
128,784,0.013514
163,784,0.017932
209,784,0.024477
256,784,0.029447
302,784,0.036204
349,784,0.043233
395,784,0.049365
442,784,0.055967
488,784,0.063598
535,784,0.069885
581,784,0.077695
627,784,0.083857
674,784,0.091977
720,784,0.099752
767,784,0.106570
813,784,0.117532
860,784,0.124207
906,784,0.131227
953,784,0.138746
999,784,0.145895
1045,784,0.157107
1092,784,0.160839
1138,784,0.169498
1185,784,0.176311
1231,784,0.188130
1278,784,0.195421
1324,784,0.204025
1370,784,0.209787
1417,784,0.218252
1463,784,0.228649
1510,784,0.236184
1556,784,0.244528
1603,784,0.255080
1649,784,0.263288
1696,784,0.270951
1742,784,0.278273
1788,784,0.286483
1835,784,0.293803
1881,784,0.300671
1928,784,0.315378
1974,784,0.324333
2021,784,0.331113
2067,784,0.344326
2114,784,0.347266
2160,784,0.353194
2206,784,0.363452
2253,784,0.371800
2299,784,0.379287
