# #Data,#Feat,Runtime
128,25,0.002068
141,25,0.002289
155,25,0.002562
168,25,0.002875
181,25,0.002982
195,25,0.003251
208,25,0.003499
222,25,0.003742
235,25,0.003977
248,25,0.004378
262,25,0.004589
275,25,0.004733
289,25,0.005113
302,25,0.005212
315,25,0.005455
329,25,0.005718
342,25,0.005864
356,25,0.005992
369,25,0.006476
382,25,0.007077
396,25,0.007267
409,25,0.007202
423,25,0.007499
436,25,0.007893
449,25,0.008264
463,25,0.008356
476,25,0.008773
490,25,0.009073
503,25,0.009561
516,25,0.009802
530,25,0.010447
543,25,0.010560
557,25,0.011037
570,25,0.011225
583,25,0.011577
597,25,0.011470
610,25,0.012028
624,25,0.012219
637,25,0.012906
650,25,0.013633
664,25,0.013847
