# #Data,#Feat,Runtime
128,10935,0.273132
135,10935,0.283170
156,10935,0.388969
176,10935,0.469713
197,10935,0.578676
218,10935,0.699859
239,10935,0.745734
259,10935,0.946162
280,10935,1.126567
301,10935,1.561336
321,10935,1.797284
342,10935,2.051963
363,10935,2.163732
383,10935,2.078847
404,10935,2.196653
425,10935,2.428197
446,10935,3.148346
466,10935,3.284252
487,10935,3.117798
508,10935,2.955223
528,10935,3.039173
549,10935,3.464846
570,10935,3.357986
590,10935,3.495889
611,10935,3.781131
632,10935,4.006681
653,10935,4.245835
673,10935,4.556387
694,10935,4.966155
715,10935,5.312257
735,10935,5.670104
756,10935,5.834375
777,10935,6.315097
797,10935,6.484895
818,10935,6.867190
839,10935,6.743584
860,10935,7.257610
880,10935,7.622579
901,10935,8.205409
922,10935,8.528080
942,10935,8.981418
963,10935,9.195692
984,10935,9.296188
1004,10935,9.621174
1025,10935,9.839563
