# #Data,#Feat,Runtime
274,10,0.002356
820,10,0.006890
1366,10,0.012031
1912,10,0.017416
2459,10,0.022996
3005,10,0.028126
3551,10,0.033745
4098,10,0.038836
4644,10,0.045518
5190,10,0.050819
5736,10,0.056603
6283,10,0.061778
6829,10,0.068281
7375,10,0.074195
7922,10,0.079941
8468,10,0.086570
9014,10,0.093103
9560,10,0.099395
10107,10,0.104308
10653,10,0.107997
11199,10,0.114844
11746,10,0.120908
12292,10,0.127207
12838,10,0.134122
13384,10,0.137976
13931,10,0.144570
14477,10,0.151336
15023,10,0.156008
15569,10,0.162350
16116,10,0.169160
16662,10,0.174475
17208,10,0.181488
17755,10,0.188336
18301,10,0.194563
18847,10,0.202247
19393,10,0.207600
19940,10,0.213476
20486,10,0.218503
21032,10,0.224880
21579,10,0.231015
22125,10,0.236672
22671,10,0.243035
23217,10,0.247153
23764,10,0.257000
24310,10,0.264447
24856,10,0.267339
25403,10,0.270282
25949,10,0.280143
26495,10,0.287812
27041,10,0.291147
