# #Data,#Feat,Runtime
335,57775,0.077107
1005,57775,1.023162
1675,57775,2.429245
2345,57775,4.345595
3015,57775,5.531784
3685,57775,9.522283
4355,57775,13.489896
5025,57775,18.134184
5695,57775,20.964767
6365,57775,27.857434
7035,57775,34.860999
7705,57775,37.341383
8375,57775,52.625987
9045,57775,59.266724
9715,57775,61.570714
10385,57775,68.291902
11055,57775,77.247744
11725,57775,86.375201
12395,57775,106.444087
13065,57775,115.629284
13735,57775,124.805721
14405,57775,136.647814
15075,57775,139.050471
15745,57775,167.389741
16415,57775,156.053227
17085,57775,158.876582
17755,57775,150.121540
18425,57775,194.601295
19095,57775,161.335505
19765,57775,172.779115
20435,57775,161.908910
21105,57775,167.438448
21775,57775,160.667430
22445,57775,151.228749
23115,57775,202.931671
23785,57775,219.434955
24455,57775,195.846968
25125,57775,194.422708
25795,57775,198.605058
26465,57775,227.798896
27135,57775,237.210905
27805,57775,243.423433
28475,57775,260.940254
29145,57775,262.073786
29815,57775,271.765329
30485,57775,277.421974
31155,57775,311.016362
31825,57775,301.325224
32495,57775,309.966630
33165,57775,304.988172
