# #Data,#Feat,Runtime
128,3,0.001046
132,3,0.001036
161,3,0.001129
190,3,0.001186
219,3,0.001279
249,3,0.001392
278,3,0.001522
307,3,0.001612
336,3,0.001719
365,3,0.001822
394,3,0.001897
424,3,0.002060
453,3,0.002193
482,3,0.002280
511,3,0.002405
540,3,0.002629
570,3,0.002836
599,3,0.002834
628,3,0.002918
657,3,0.003018
686,3,0.003190
715,3,0.003310
745,3,0.003506
774,3,0.003738
803,3,0.003784
832,3,0.004084
861,3,0.004121
890,3,0.004312
920,3,0.004462
949,3,0.004503
978,3,0.004624
1007,3,0.004827
1036,3,0.005095
1066,3,0.005351
1095,3,0.005414
1124,3,0.005388
1153,3,0.005649
1182,3,0.005986
1211,3,0.005829
1241,3,0.006101
1270,3,0.006031
1299,3,0.006256
1328,3,0.006411
1357,3,0.006437
1387,3,0.006388
1416,3,0.006718
1445,3,0.007015
