# #Data,#Feat,Runtime
128,12,0.001428
165,12,0.001649
275,12,0.002428
385,12,0.003315
494,12,0.004178
604,12,0.005359
714,12,0.006288
824,12,0.007446
933,12,0.008354
1043,12,0.009212
1153,12,0.010667
1263,12,0.011331
1372,12,0.012197
1482,12,0.012957
1592,12,0.014369
1702,12,0.015352
1812,12,0.016499
1921,12,0.017926
2031,12,0.018663
2141,12,0.020327
2251,12,0.021700
2360,12,0.022388
2470,12,0.023494
2580,12,0.024700
2690,12,0.026258
2799,12,0.026782
2909,12,0.027889
3019,12,0.028877
3129,12,0.030266
3238,12,0.031810
3348,12,0.033345
3458,12,0.034065
3568,12,0.035478
3677,12,0.036561
3787,12,0.037056
3897,12,0.038569
4007,12,0.039376
4116,12,0.040983
4226,12,0.041362
4336,12,0.043035
4446,12,0.044390
4556,12,0.045926
4665,12,0.047694
4775,12,0.048120
4885,12,0.049061
4995,12,0.050149
5104,12,0.051442
5214,12,0.051865
5324,12,0.053858
5434,12,0.054100
