# #Data,#Feat,Runtime
128,216,0.004097
148,216,0.005400
175,216,0.006461
201,216,0.007728
228,216,0.009147
255,216,0.011460
282,216,0.012569
309,216,0.014014
335,216,0.014232
362,216,0.016031
389,216,0.016604
416,216,0.018073
443,216,0.019677
469,216,0.020715
496,216,0.021915
523,216,0.025308
550,216,0.028025
577,216,0.027734
603,216,0.028100
630,216,0.030618
657,216,0.033244
684,216,0.030418
711,216,0.033254
738,216,0.034654
764,216,0.035412
791,216,0.038372
818,216,0.041622
845,216,0.042591
871,216,0.045614
898,216,0.047000
925,216,0.050066
952,216,0.054655
979,216,0.057163
1005,216,0.060890
1032,216,0.061367
1059,216,0.063687
1086,216,0.069012
1113,216,0.070515
1139,216,0.072307
1166,216,0.075052
1193,216,0.079106
1220,216,0.082070
1247,216,0.083791
1273,216,0.082607
1300,216,0.080281
1327,216,0.088822
