# #Data,#Feat,Runtime
128,10935,0.316331
135,10935,0.344123
156,10935,0.475628
176,10935,0.608313
197,10935,0.687789
218,10935,0.953757
239,10935,1.110386
259,10935,1.156244
280,10935,1.359000
301,10935,1.657657
321,10935,2.050839
342,10935,1.965836
363,10935,2.194554
383,10935,2.512817
404,10935,2.475067
425,10935,2.559502
446,10935,3.145883
466,10935,3.412739
487,10935,3.615595
508,10935,3.563742
528,10935,3.746916
549,10935,3.913399
570,10935,3.987555
590,10935,4.446722
611,10935,4.083303
632,10935,4.206222
653,10935,4.524316
673,10935,4.750761
694,10935,4.982442
715,10935,5.486588
735,10935,5.673073
756,10935,6.187623
777,10935,6.513291
797,10935,6.690521
818,10935,6.871198
839,10935,6.977984
860,10935,7.266284
880,10935,7.563506
901,10935,7.753383
922,10935,7.972038
942,10935,8.382067
963,10935,8.822742
984,10935,9.033526
1004,10935,9.209604
1025,10935,9.923192
