# #Data,#Feat,Runtime
128,50,0.003476
141,50,0.003928
155,50,0.004360
168,50,0.004908
181,50,0.005630
195,50,0.006187
208,50,0.006431
222,50,0.007137
235,50,0.007543
248,50,0.008195
262,50,0.009128
275,50,0.008714
289,50,0.009643
302,50,0.010778
315,50,0.010585
329,50,0.011697
342,50,0.012510
356,50,0.013549
369,50,0.013729
382,50,0.014602
396,50,0.015042
409,50,0.016181
423,50,0.016944
436,50,0.018638
449,50,0.018814
463,50,0.018662
476,50,0.019167
490,50,0.020981
503,50,0.021455
516,50,0.021960
530,50,0.022929
543,50,0.022074
557,50,0.022528
570,50,0.024981
583,50,0.026545
597,50,0.027087
610,50,0.027185
624,50,0.027561
637,50,0.027394
650,50,0.027086
664,50,0.028205
