# #Data,#Feat,Runtime
128,36,0.000861
188,36,0.000967
263,36,0.001085
337,36,0.001383
412,36,0.001688
487,36,0.001939
562,36,0.002391
637,36,0.002688
712,36,0.002818
787,36,0.003135
862,36,0.003372
936,36,0.003840
1011,36,0.004070
1086,36,0.004388
1161,36,0.004656
1236,36,0.005159
1311,36,0.005319
1386,36,0.005662
1461,36,0.005969
1536,36,0.006507
1610,36,0.007045
1685,36,0.007457
1760,36,0.008166
1835,36,0.008399
1910,36,0.009009
1985,36,0.009088
2060,36,0.009197
2135,36,0.009815
2209,36,0.009981
2284,36,0.010742
2359,36,0.010731
2434,36,0.011247
2509,36,0.011783
2584,36,0.012292
2659,36,0.012661
2734,36,0.013260
2808,36,0.013559
2883,36,0.013908
2958,36,0.014405
3033,36,0.014966
3108,36,0.015116
3183,36,0.015504
3258,36,0.016059
3333,36,0.016618
3408,36,0.017549
3482,36,0.017836
3557,36,0.018932
3632,36,0.019309
3707,36,0.020233
