# #Data,#Feat,Runtime
128,216,0.011691
148,216,0.013705
175,216,0.016878
201,216,0.019161
228,216,0.022119
255,216,0.025160
282,216,0.028019
309,216,0.030854
335,216,0.033026
362,216,0.035587
389,216,0.038940
416,216,0.042442
443,216,0.045058
469,216,0.048110
496,216,0.051241
523,216,0.053928
550,216,0.057429
577,216,0.059978
603,216,0.063221
630,216,0.066991
657,216,0.070442
684,216,0.073677
711,216,0.077144
738,216,0.079661
764,216,0.083076
791,216,0.085827
818,216,0.087613
845,216,0.091783
871,216,0.094636
898,216,0.097413
925,216,0.102539
952,216,0.105629
979,216,0.109321
1005,216,0.112676
1032,216,0.115287
1059,216,0.118969
1086,216,0.122913
1113,216,0.126151
1139,216,0.129539
1166,216,0.131703
1193,216,0.135928
1220,216,0.137377
1247,216,0.140130
1273,216,0.143068
1300,216,0.146972
1327,216,0.150326
