# #Data,#Feat,Runtime
128,2,0.000860
131,2,0.000864
145,2,0.000892
159,2,0.000903
172,2,0.000928
186,2,0.000939
200,2,0.000954
213,2,0.000959
227,2,0.000984
241,2,0.000991
255,2,0.001005
268,2,0.001026
282,2,0.001040
296,2,0.001063
310,2,0.001072
323,2,0.001071
337,2,0.001091
351,2,0.001102
365,2,0.001130
378,2,0.001127
392,2,0.001144
406,2,0.001164
420,2,0.001175
433,2,0.001190
447,2,0.001204
461,2,0.001214
475,2,0.001223
488,2,0.001232
502,2,0.001242
516,2,0.001265
529,2,0.001277
543,2,0.001286
557,2,0.001293
571,2,0.001328
584,2,0.001319
598,2,0.001330
612,2,0.001357
626,2,0.001367
639,2,0.001393
653,2,0.001387
667,2,0.001394
681,2,0.001411
