# #Data,#Feat,Runtime
128,22,0.001339
135,22,0.001400
153,22,0.001567
171,22,0.001776
189,22,0.001915
207,22,0.002099
225,22,0.002249
243,22,0.002496
261,22,0.002684
279,22,0.003025
297,22,0.003016
314,22,0.003278
332,22,0.003394
350,22,0.003470
368,22,0.003819
386,22,0.004086
404,22,0.004382
422,22,0.004441
440,22,0.004972
458,22,0.005134
476,22,0.005263
494,22,0.005532
512,22,0.005690
530,22,0.006103
548,22,0.006296
566,22,0.006639
584,22,0.006853
601,22,0.006861
619,22,0.007260
637,22,0.006848
655,22,0.007425
673,22,0.007880
691,22,0.007694
709,22,0.008351
727,22,0.008363
745,22,0.008471
763,22,0.009045
781,22,0.009360
799,22,0.009657
817,22,0.010173
835,22,0.010483
853,22,0.011209
871,22,0.011176
889,22,0.011167
