# #Data,#Feat,Runtime
128,1,0.000718
148,1,0.000717
175,1,0.000724
201,1,0.000726
228,1,0.000727
255,1,0.000747
282,1,0.000768
309,1,0.000779
335,1,0.000768
362,1,0.000773
389,1,0.000806
416,1,0.000792
443,1,0.000781
469,1,0.000780
496,1,0.000796
523,1,0.000795
550,1,0.000788
577,1,0.000796
603,1,0.000799
630,1,0.000826
657,1,0.000847
684,1,0.000830
711,1,0.000833
738,1,0.000830
764,1,0.000834
791,1,0.000849
818,1,0.000840
845,1,0.000850
871,1,0.000883
898,1,0.000885
925,1,0.000860
952,1,0.000858
979,1,0.000876
1005,1,0.000878
1032,1,0.000878
1059,1,0.000895
1086,1,0.000892
1113,1,0.000898
1139,1,0.000941
1166,1,0.000908
1193,1,0.000918
1220,1,0.000910
1247,1,0.000920
1273,1,0.000929
1300,1,0.000973
1327,1,0.000931
