# #Data,#Feat,Runtime
128,21,0.000943
151,21,0.000978
174,21,0.001007
197,21,0.001040
220,21,0.001066
243,21,0.001101
267,21,0.001148
290,21,0.001178
313,21,0.001192
336,21,0.001234
359,21,0.001266
382,21,0.001313
405,21,0.001328
429,21,0.001372
452,21,0.001403
475,21,0.001428
498,21,0.001450
521,21,0.001480
544,21,0.001511
567,21,0.001541
591,21,0.001583
614,21,0.001623
637,21,0.001657
660,21,0.001672
683,21,0.001701
706,21,0.001726
729,21,0.001764
753,21,0.001803
776,21,0.001825
799,21,0.001860
822,21,0.001917
845,21,0.001920
868,21,0.001961
891,21,0.001987
915,21,0.002022
938,21,0.002039
961,21,0.002073
984,21,0.002099
1007,21,0.002125
1030,21,0.002162
1053,21,0.002191
1077,21,0.002209
1100,21,0.002239
1123,21,0.002275
1146,21,0.002301
