# #Data,#Feat,Runtime
469,784,0.060787
1407,784,0.225563
2345,784,0.405896
3284,784,0.615403
4221,784,0.823496
5159,784,1.078884
6097,784,1.305337
7035,784,1.597003
7974,784,1.852893
8911,784,2.165306
9849,784,2.492629
10787,784,2.796472
11725,784,3.037481
12663,784,3.292441
13601,784,3.620965
14539,784,3.939738
15477,784,4.299555
16415,784,4.684264
17353,784,5.013923
18291,784,5.366578
19229,784,5.564229
20167,784,6.000198
21105,784,6.437975
22043,784,6.748364
22981,784,7.097511
23919,784,7.433908
24857,784,7.795438
25796,784,8.160161
26733,784,8.489861
27671,784,8.957004
28609,784,9.474713
29547,784,9.764167
30485,784,10.132134
31424,784,10.513751
32361,784,10.882438
33299,784,11.410914
34237,784,11.718362
35175,784,12.257216
36113,784,12.722407
37051,784,12.984985
37989,784,13.544052
38927,784,13.877895
39865,784,14.397191
40803,784,14.748294
41741,784,15.329704
42679,784,15.808507
43617,784,16.233432
44555,784,16.537470
45493,784,17.209427
46431,784,17.616073
