# #Data,#Feat,Runtime
128,21,0.001651
219,21,0.002551
365,21,0.004121
511,21,0.005742
657,21,0.007288
803,21,0.009221
948,21,0.011155
1094,21,0.013524
1240,21,0.014899
1386,21,0.017926
1532,21,0.018884
1678,21,0.020539
1823,21,0.022484
1969,21,0.024532
2115,21,0.026823
2261,21,0.028905
2407,21,0.030551
2553,21,0.033427
2699,21,0.036459
2844,21,0.037090
2990,21,0.040232
3136,21,0.041813
3282,21,0.043827
3428,21,0.046991
3574,21,0.049387
3719,21,0.052545
3865,21,0.053919
4011,21,0.056482
4157,21,0.058917
4303,21,0.061344
4449,21,0.062469
4594,21,0.065201
4740,21,0.068549
4886,21,0.069782
5032,21,0.073985
5178,21,0.073871
5324,21,0.077222
5469,21,0.079189
5615,21,0.081462
5761,21,0.083567
5907,21,0.085698
6053,21,0.087270
6199,21,0.089225
6345,21,0.091918
6490,21,0.095650
6636,21,0.096949
6782,21,0.100143
6928,21,0.099904
7074,21,0.103079
7220,21,0.104747
