# #Data,#Feat,Runtime
128,48,0.001243
302,48,0.002032
503,48,0.003036
704,48,0.003952
905,48,0.004875
1106,48,0.005819
1307,48,0.006611
1508,48,0.007676
1709,48,0.008962
1910,48,0.009788
2111,48,0.010764
2312,48,0.011752
2513,48,0.013000
2714,48,0.014022
2915,48,0.015009
3116,48,0.015822
3317,48,0.016768
3518,48,0.017449
3719,48,0.018557
3920,48,0.019711
4121,48,0.020929
4322,48,0.021359
4523,48,0.022752
4724,48,0.024069
4925,48,0.024934
5126,48,0.026021
5327,48,0.027106
5528,48,0.028497
5729,48,0.029216
5930,48,0.030333
6131,48,0.031167
6332,48,0.032385
6533,48,0.033165
6734,48,0.034768
6935,48,0.040233
7136,48,0.036869
7337,48,0.037425
7538,48,0.038760
7739,48,0.039808
7940,48,0.040765
8141,48,0.041482
8342,48,0.043025
8543,48,0.044150
8744,48,0.045798
8945,48,0.046748
9146,48,0.047738
9347,48,0.048697
9548,48,0.049599
9749,48,0.051017
9950,48,0.052143
