# #Data,#Feat,Runtime
128,64,0.005193
148,64,0.005994
175,64,0.007408
201,64,0.008522
228,64,0.009945
255,64,0.011114
282,64,0.012404
309,64,0.013704
335,64,0.015198
362,64,0.016725
389,64,0.018340
416,64,0.019570
443,64,0.021200
469,64,0.022804
496,64,0.024219
523,64,0.025991
550,64,0.027540
577,64,0.029030
603,64,0.030382
630,64,0.032293
657,64,0.033943
684,64,0.035914
711,64,0.037676
738,64,0.040095
764,64,0.041607
791,64,0.043235
818,64,0.045309
845,64,0.046976
871,64,0.049096
898,64,0.050593
925,64,0.052273
952,64,0.055139
979,64,0.057256
1005,64,0.059012
1032,64,0.061303
1059,64,0.063872
1086,64,0.065917
1113,64,0.067957
1139,64,0.070463
1166,64,0.072355
1193,64,0.074772
1220,64,0.076975
1247,64,0.079311
1273,64,0.081638
1300,64,0.083444
1327,64,0.086084
