# #Data,#Feat,Runtime
128,54,0.001007
177,54,0.001162
228,54,0.001287
278,54,0.001416
329,54,0.001590
380,54,0.001682
430,54,0.001876
481,54,0.002090
531,54,0.002240
582,54,0.002337
632,54,0.002522
683,54,0.002720
733,54,0.002863
784,54,0.002986
834,54,0.003222
885,54,0.003387
935,54,0.003474
986,54,0.003599
1037,54,0.003736
1087,54,0.003959
1138,54,0.004147
1188,54,0.004382
1239,54,0.004524
1289,54,0.004842
1340,54,0.004978
1390,54,0.005227
1441,54,0.005385
1491,54,0.005434
1542,54,0.005839
1593,54,0.005912
1643,54,0.005983
1694,54,0.006123
1744,54,0.006210
1795,54,0.006456
1845,54,0.006803
1896,54,0.006975
1946,54,0.007117
1997,54,0.007305
2047,54,0.007461
2098,54,0.007710
2148,54,0.007750
2199,54,0.008203
2250,54,0.008374
2300,54,0.008652
2351,54,0.009075
2401,54,0.009576
2452,54,0.009826
2502,54,0.010011
