# #Data,#Feat,Runtime
128,10,0.001140
140,10,0.001207
196,10,0.001450
252,10,0.005460
308,10,0.001982
364,10,0.002224
420,10,0.002532
476,10,0.003039
532,10,0.003092
588,10,0.003395
644,10,0.003661
700,10,0.003907
756,10,0.004297
812,10,0.004623
868,10,0.004904
924,10,0.005186
980,10,0.005634
1036,10,0.005825
1092,10,0.006203
1148,10,0.006433
1204,10,0.006834
1260,10,0.007137
1316,10,0.007444
1372,10,0.007690
1427,10,0.008096
1483,10,0.008455
1539,10,0.008674
1595,10,0.009084
1651,10,0.009408
1707,10,0.009818
1763,10,0.010098
1819,10,0.010386
1875,10,0.010708
1931,10,0.011969
1987,10,0.011390
2043,10,0.011726
2099,10,0.012171
2155,10,0.012495
2211,10,0.012898
2267,10,0.013061
2323,10,0.013661
2379,10,0.013728
2435,10,0.014177
2491,10,0.014425
2547,10,0.014794
2603,10,0.015152
2659,10,0.015444
2715,10,0.015604
2771,10,0.015965
