# #Data,#Feat,Runtime
740,93,0.012028
2219,93,0.039174
3699,93,0.068267
5178,93,0.097738
6657,93,0.126515
8136,93,0.158179
9616,93,0.189761
11095,93,0.215887
12574,93,0.249294
14053,93,0.282083
15533,93,0.313267
17012,93,0.350576
18491,93,0.381642
19970,93,0.415372
21449,93,0.451709
22929,93,0.483738
24408,93,0.519158
25887,93,0.553193
27366,93,0.584875
28846,93,0.625915
30325,93,0.664244
31804,93,0.690871
33283,93,0.726508
34763,93,0.781918
36242,93,0.798023
37721,93,0.844637
39200,93,0.865030
40680,93,0.900356
42159,93,0.935829
43638,93,0.983338
45117,93,1.009108
46597,93,1.056391
48076,93,1.087921
49555,93,1.125197
51034,93,1.153802
52514,93,1.203614
53993,93,1.236847
55472,93,1.284234
56951,93,1.311057
58430,93,1.349359
59910,93,1.400020
61389,93,1.432044
62868,93,1.463328
64347,93,1.505848
65827,93,1.544459
67306,93,1.577532
68785,93,1.620218
70264,93,1.659069
71744,93,1.702836
73223,93,1.740367
