# #Data,#Feat,Runtime
128,40,0.002838
168,40,0.003692
235,40,0.005053
302,40,0.006651
369,40,0.009112
436,40,0.011915
503,40,0.013819
570,40,0.015894
637,40,0.017881
704,40,0.019848
771,40,0.023232
838,40,0.027233
905,40,0.029277
972,40,0.031827
1039,40,0.034415
1106,40,0.036136
1173,40,0.038981
1240,40,0.040265
1307,40,0.045235
1374,40,0.047053
1441,40,0.049977
1508,40,0.052252
1575,40,0.054251
1642,40,0.060022
1709,40,0.060566
1776,40,0.061846
1843,40,0.066359
1910,40,0.068289
1977,40,0.069225
2044,40,0.071575
2111,40,0.076074
2178,40,0.076782
2245,40,0.078901
2312,40,0.084921
2379,40,0.086265
2446,40,0.091803
2513,40,0.092540
2580,40,0.096643
2647,40,0.100488
2714,40,0.102472
2781,40,0.104427
2848,40,0.110028
2915,40,0.114361
2982,40,0.114032
3049,40,0.113070
3116,40,0.120013
3183,40,0.122721
3250,40,0.126846
3317,40,0.127584
