# #Data,#Feat,Runtime
128,18,0.001368
334,18,0.002846
557,18,0.004409
779,18,0.005907
1001,18,0.007482
1224,18,0.009315
1446,18,0.010954
1669,18,0.012781
1891,18,0.014718
2113,18,0.016362
2336,18,0.018046
2558,18,0.020173
2781,18,0.021818
3003,18,0.023839
3226,18,0.025701
3448,18,0.027319
3670,18,0.029272
3893,18,0.031162
4115,18,0.032905
4338,18,0.035150
4560,18,0.036698
4783,18,0.038642
5005,18,0.040863
5227,18,0.042456
5450,18,0.044673
5672,18,0.046858
5895,18,0.047925
6117,18,0.050456
6339,18,0.052313
6562,18,0.054528
6784,18,0.056914
7007,18,0.058620
7229,18,0.060214
7452,18,0.062414
7674,18,0.064080
7896,18,0.065618
8119,18,0.068334
8341,18,0.069312
8564,18,0.071561
8786,18,0.073819
9009,18,0.075279
9231,18,0.077261
9453,18,0.079065
9676,18,0.080838
9898,18,0.083009
10121,18,0.085309
10343,18,0.087544
10565,18,0.089290
10788,18,0.091097
11010,18,0.094374
