# #Data,#Feat,Runtime
128,16,0.001082
221,16,0.001303
369,16,0.001726
516,16,0.002118
663,16,0.002698
811,16,0.003199
958,16,0.003490
1105,16,0.004123
1252,16,0.004713
1400,16,0.005134
1547,16,0.005572
1694,16,0.006072
1841,16,0.006581
1989,16,0.007200
2136,16,0.007769
2283,16,0.008169
2431,16,0.009148
2578,16,0.009710
2725,16,0.010386
2872,16,0.010700
3020,16,0.011384
3167,16,0.012134
3314,16,0.012632
3462,16,0.013098
3609,16,0.013982
3756,16,0.014632
3903,16,0.015632
4051,16,0.016246
4198,16,0.015983
4345,16,0.017311
4493,16,0.017555
4640,16,0.018461
4787,16,0.018741
4934,16,0.019113
5082,16,0.019563
5229,16,0.020159
5376,16,0.020934
5523,16,0.021344
5671,16,0.022113
5818,16,0.022971
5965,16,0.023483
6113,16,0.025075
6260,16,0.025621
6407,16,0.024727
6554,16,0.025796
6702,16,0.027025
6849,16,0.028171
6996,16,0.028774
7144,16,0.029819
7291,16,0.030270
