# #Data,#Feat,Runtime
128,8,0.001154
129,8,0.001171
149,8,0.001278
169,8,0.001320
189,8,0.001399
209,8,0.001465
228,8,0.001553
248,8,0.001630
268,8,0.001714
288,8,0.001812
308,8,0.001868
328,8,0.001956
347,8,0.002055
367,8,0.002133
387,8,0.002210
407,8,0.002312
427,8,0.002397
446,8,0.002502
466,8,0.002583
486,8,0.002676
506,8,0.002783
526,8,0.002815
546,8,0.002925
565,8,0.003004
585,8,0.003117
605,8,0.003197
625,8,0.003303
645,8,0.003361
664,8,0.003464
684,8,0.003587
704,8,0.003617
724,8,0.003729
744,8,0.003831
764,8,0.003900
783,8,0.003994
803,8,0.004075
823,8,0.004201
843,8,0.004267
863,8,0.004356
882,8,0.004491
902,8,0.004573
922,8,0.004659
942,8,0.004714
962,8,0.004857
982,8,0.004963
