# #Data,#Feat,Runtime
128,27,0.001039
261,27,0.001358
435,27,0.001707
608,27,0.002054
782,27,0.002402
956,27,0.002752
1129,27,0.003094
1303,27,0.003413
1476,27,0.003736
1650,27,0.004057
1824,27,0.004460
1997,27,0.004806
2171,27,0.005146
2345,27,0.005506
2518,27,0.005830
2692,27,0.006189
2866,27,0.006533
3039,27,0.006889
3213,27,0.007265
3386,27,0.007604
3560,27,0.007909
3734,27,0.008302
3907,27,0.008637
4081,27,0.008992
4255,27,0.009328
4428,27,0.009667
4602,27,0.010005
4776,27,0.010401
4949,27,0.010713
5123,27,0.011102
5297,27,0.011418
5470,27,0.011770
5644,27,0.012113
5817,27,0.012511
5991,27,0.012818
6165,27,0.013171
6338,27,0.013526
6512,27,0.013949
6686,27,0.014225
6859,27,0.014591
7033,27,0.014942
7207,27,0.015342
7380,27,0.015698
7554,27,0.016062
7727,27,0.016348
7901,27,0.016748
8075,27,0.017060
8248,27,0.017440
8422,27,0.017742
8596,27,0.018127
